Pool name, Weekday, Start time, End time, Note
Hamilton,Friday,11:30AM,1:00PM,Family Swim in Small Pool
Hamilton,Friday,1:30PM,3:30PM,Family Swim
Hamilton,Friday,1:30PM,3:30PM,Family Swim
Hamilton,Friday,1:30PM,3:30PM,Family Swim in Small Pool
Hamilton,Friday,1:30PM,3:30PM,Family Swim in Small Pool
Hamilton,Friday,6:30PM,8:00PM,Family Swim
Hamilton,Friday,6:30PM,8:00PM,Family Swim
Hamilton,Saturday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton,Saturday,9:00AM,10:30AM,Family Swim in Small Pool
Hamilton,Saturday,1:30PM,3:30PM,Family Swim
Hamilton,Saturday,1:30PM,3:30PM,Family Swim
Hamilton,Saturday,4:00PM,5:00PM,Family Swim in Small Pool
Hamilton,Saturday,4:00PM,5:00PM,Family Swim in Small Pool
Rossi,Monday,9:00AM,11:00AM,Parent Child Swim
Rossi,Monday,9:00AM,11:00AM,Parent Child Swim
Rossi,Tuesday,10:15AM,11:15AM,Family Swim
Rossi,Tuesday,10:15AM,11:15AM,Family Swim
Rossi,Wednesday,2:00PM,3:30PM,Family Swim
Rossi,Wednesday,2:00PM,3:30PM,Family Swim
Rossi,Thursday,6:30PM,7:30PM,Family Swim
Rossi,Thursday,6:30PM,7:30PM,Family Swim
Rossi,Sunday,9:30AM,11:00AM,Parent Child Swim
Rossi,Sunday,9:30AM,11:00AM,Parent Child Swim
Rossi,Sunday,12:30PM,2:00PM,Family Swim
Rossi,Sunday,12:30PM,2:00PM,Family Swim
Rossi,Sunday,2:30PM,3:30PM,Family Swim
Rossi,Sunday,2:30PM,3:30PM,Family Swim
Mission,Tuesday,9:30AM,10:45AM,Parent Child Swim
Mission,Tuesday,9:30AM,10:45AM,Parent Child Swim
Mission,Tuesday,4:00PM,5:00PM,Family Swim
Mission,Tuesday,4:00PM,5:00PM,Family Swim
Mission,Wednesday,2:30PM,3:45PM,Family Swim
Mission,Wednesday,2:30PM,3:45PM,Family Swim
Mission,Thursday,9:30AM,10:45AM,Parent Child Swim
Mission,Thursday,9:30AM,10:45AM,Parent Child Swim
Mission,Thursday,3:00PM,5:00PM,Family Swim
Mission,Thursday,3:00PM,5:00PM,Family Swim
Mission,Friday,2:30PM,3:45PM,Family Swim
Mission,Friday,2:30PM,3:45PM,Family Swim
Mission,Saturday,10:45AM,12:00PM,Family Swim
Mission,Saturday,10:45AM,12:00PM,Family Swim
Mission,Saturday,1:30PM,3:00PM,Family Swim
Mission,Saturday,1:30PM,3:00PM,Family Swim
Garfield,Monday,7:00AM,8:45AM,Parent Child Swim
Garfield,Monday,7:00AM,8:45AM,Parent Child Swim
Garfield,Monday,11:00AM,1:00PM,Parent Child Swim
Garfield,Monday,11:00AM,1:00PM,Parent Child Swim
Garfield,Monday,2:00PM,3:30PM,Family Swim
Garfield,Monday,2:00PM,3:30PM,Family Swim
Garfield,Monday,4:00PM,6:00PM,Family Swim
Garfield,Monday,4:00PM,6:00PM,Family Swim
Garfield,Tuesday,1:00PM,2:00PM,Parent Child Swim
Garfield,Tuesday,1:00PM,2:00PM,Parent Child Swim
Garfield,Tuesday,2:30PM,3:30PM,Family Swim
Garfield,Tuesday,2:30PM,3:30PM,Family Swim
Garfield,Wednesday,7:00AM,8:45AM,Parent Child Swim
Garfield,Wednesday,7:00AM,8:45AM,Parent Child Swim
Garfield,Wednesday,1:00PM,2:00PM,Parent Child Swim
Garfield,Wednesday,1:00PM,2:00PM,Parent Child Swim
Garfield,Wednesday,2:30PM,3:30PM,Parent Child Swim
Garfield,Wednesday,2:30PM,3:30PM,Parent Child Swim
Garfield,Wednesday,4:30PM,7:00PM,Parent Child Swim
Garfield,Wednesday,4:30PM,7:00PM,Parent Child Swim
Garfield,Thursday,2:30PM,3:30PM,Family Swim
Garfield,Thursday,2:30PM,3:30PM,Family Swim
Garfield,Thursday,4:30PM,7:00PM,Parent Child Swim
Garfield,Thursday,4:30PM,7:00PM,Parent Child Swim
Garfield,Sunday,12:15PM,2:00PM,Family Swim
Garfield,Sunday,12:15PM,2:00PM,Family Swim
Garfield,Sunday,2:30PM,4:00PM,Family Swim
Garfield,Sunday,2:30PM,4:00PM,Family Swim
Sava,Tuesday,3:30PM,5:00PM,Family Swim
Sava,Tuesday,3:30PM,5:00PM,Family Swim
Sava,Wednesday,2:30PM,3:30PM,Family Swim
Sava,Wednesday,2:30PM,3:30PM,Family Swim
Sava,Thursday,2:30PM,5:00PM,Family Swim
Sava,Thursday,2:30PM,5:00PM,Family Swim
Sava,Friday,5:30PM,7:00PM,Family Swim
Sava,Friday,5:30PM,7:00PM,Family Swim
Sava,Saturday,11:30AM,1:00PM,Family Swim
Sava,Saturday,11:30AM,1:00PM,Family Swim
Sava,Saturday,1:30PM,3:00PM,Family Swim
Sava,Saturday,1:30PM,3:00PM,Family Swim
Balboa,Tuesday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Tuesday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Tuesday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Tuesday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Tuesday,12:30PM,2:00PM,Parent Child Swim on Steps
Balboa,Tuesday,12:30PM,2:00PM,Parent Child Swim on Steps
Balboa,Tuesday,12:30PM,2:00PM,Parent Child Swim on Steps
Balboa,Tuesday,12:30PM,2:00PM,Parent Child Swim on Steps
Balboa,Tuesday,2:30PM,3:30PM,Family Swim
Balboa,Tuesday,2:30PM,3:30PM,Family Swim
Balboa,Tuesday,2:30PM,3:30PM,Family Swim
Balboa,Tuesday,2:30PM,3:30PM,Family Swim
Balboa,Tuesday,2:30PM,4:00PM,Parent Child Swim on Steps
Balboa,Tuesday,2:30PM,4:00PM,Parent Child Swim on Steps
Balboa,Tuesday,2:30PM,4:00PM,Parent Child Swim on Steps
Balboa,Tuesday,2:30PM,4:00PM,Parent Child Swim on Steps
Balboa,Wednesday,9:00AM,10:15AM,Parent Child Swim on Steps
Balboa,Wednesday,9:00AM,10:15AM,Parent Child Swim on Steps
Balboa,Wednesday,9:00AM,10:15AM,Parent Child Swim on Steps
Balboa,Wednesday,9:00AM,10:15AM,Parent Child Swim on Steps
Balboa,Wednesday,2:00PM,3:00PM,Parent Child Swim on Steps
Balboa,Wednesday,2:00PM,3:00PM,Parent Child Swim on Steps
Balboa,Wednesday,2:00PM,3:00PM,Parent Child Swim on Steps
Balboa,Wednesday,2:00PM,3:00PM,Parent Child Swim on Steps
Balboa,Thursday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Thursday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Thursday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Thursday,7:00AM,8:00AM,Parent Child Swim on Steps
Balboa,Thursday,2:30PM,4:00PM,Family Swim
Balboa,Thursday,2:30PM,4:00PM,Family Swim
Balboa,Thursday,2:30PM,4:00PM,Parent Child Swim on Steps
Balboa,Thursday,2:30PM,4:00PM,Parent Child Swim on Steps
Balboa,Thursday,2:30PM,5:00PM,Parent Child Swim on Steps
Balboa,Thursday,2:30PM,5:00PM,Parent Child Swim on Steps
Balboa,Thursday,5:45PM,7:00PM,Family Swim
Balboa,Thursday,5:45PM,7:00PM,Family Swim
Balboa,Friday,1:30PM,3:00PM,Parent Child Swim on Steps
Balboa,Friday,1:30PM,3:00PM,Parent Child Swim on Steps
Balboa,Friday,1:30PM,3:00PM,Parent Child Swim on Steps
Balboa,Friday,1:30PM,3:00PM,Parent Child Swim on Steps
Balboa,Saturday,9:00AM,10:30AM,Parent Child Swim on Steps
Balboa,Saturday,9:00AM,10:30AM,Parent Child Swim on Steps
Balboa,Saturday,9:00AM,10:30AM,Parent Child Swim on Steps
Balboa,Saturday,9:00AM,10:30AM,Parent Child Swim on Steps
Balboa,Saturday,12:30PM,2:00PM,Family Swim
Balboa,Saturday,12:30PM,2:00PM,Family Swim
Balboa,Saturday,12:30PM,2:00PM,Family Swim
Balboa,Saturday,12:30PM,2:00PM,Family Swim
Balboa,Saturday,2:30PM,3:30PM,Family Swim
Balboa,Saturday,2:30PM,3:30PM,Family Swim
Balboa,Saturday,2:30PM,3:30PM,Family Swim
Balboa,Saturday,2:30PM,3:30PM,Family Swim
Balboa,Saturday,4:00PM,5:00PM,Parent Child Swim on Steps
Balboa,Saturday,4:00PM,5:00PM,Parent Child Swim on Steps
Balboa,Saturday,4:00PM,5:00PM,Parent Child Swim on Steps
Balboa,Saturday,4:00PM,5:00PM,Parent Child Swim on Steps
Martin Luther King Jr,Tuesday,2:15PM,3:15PM,Family Swim
Martin Luther King Jr,Tuesday,2:15PM,3:15PM,Family Swim
Martin Luther King Jr,Wednesday,2:15PM,3:15PM,Family Swim
Martin Luther King Jr,Wednesday,2:15PM,3:15PM,Family Swim
Martin Luther King Jr,Friday,2:15PM,3:15PM,Family Swim
Martin Luther King Jr,Friday,2:15PM,3:15PM,Family Swim
Martin Luther King Jr,Saturday,2:00PM,3:30PM,Family Swim
Martin Luther King Jr,Saturday,2:00PM,3:30PM,Family Swim
Coffman,Tuesday,2:00PM,4:00PM,Family Swim
Coffman,Tuesday,2:00PM,4:00PM,Family Swim
Coffman,Wednesday,1:30PM,2:30PM,Family Swim
Coffman,Wednesday,1:30PM,2:30PM,Family Swim
Coffman,Wednesday,5:45PM,7:00PM,Family Swim
Coffman,Wednesday,5:45PM,7:00PM,Family Swim
Coffman,Thursday,1:00PM,3:00PM,Family Swim
Coffman,Thursday,1:00PM,3:00PM,Family Swim
Coffman,Friday,2:00PM,3:00PM,Family Swim
Coffman,Friday,2:00PM,3:00PM,Family Swim
Coffman,Saturday,1:00PM,2:00PM,Family Swim
Coffman,Saturday,1:00PM,2:00PM,Family Swim
Coffman,Saturday,2:15PM,3:45PM,Family Swim
Coffman,Saturday,2:15PM,3:45PM,Family Swim
